,number_of_pushes,number_of_forks,number_of_pulls,number_of_Bookmarks,issue_comment_count,issue_author_count,commit_comment_count,commit_author_count,number_of_issues,week,repoID
277,0.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,2019-07-21,7567432
278,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2019-07-28,7567432
279,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2019-08-04,7567432
280,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2019-08-11,7567432
281,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-08-18,7567432
282,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2019-08-25,7567432
283,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2019-09-01,7567432
284,4.0,1.0,10.0,3.0,9.0,3.0,0.0,0.0,0.0,2019-09-08,7567432
285,5.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,2019-09-15,7567432
286,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2019-09-22,7567432
287,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2019-09-29,7567432
288,5.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,2019-10-06,7567432
289,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2019-10-13,7567432
290,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2019-10-20,7567432
291,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2019-10-27,7567432
292,3.0,1.0,2.0,10.0,2.0,1.0,0.0,0.0,0.0,2019-11-03,7567432
293,0.0,1.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,2019-11-10,7567432
294,6.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,2019-11-17,7567432
295,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2019-11-24,7567432
296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-12-01,7567432
297,5.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2019-12-08,7567432
298,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2019-12-15,7567432
299,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2019-12-22,7567432
300,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2019-12-29,7567432
301,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2020-01-05,7567432
302,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-01-12,7567432
303,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-01-19,7567432
304,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2017-02-26,82691991
305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-05,82691991
306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-12,82691991
307,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-19,82691991
308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-26,82691991
309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-02,82691991
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-09,82691991
311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-16,82691991
312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-23,82691991
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-30,82691991
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-07,82691991
315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-14,82691991
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-21,82691991
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-28,82691991
318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-04,82691991
319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-11,82691991
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-18,82691991
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-25,82691991
322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-02,82691991
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-09,82691991
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-16,82691991
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-23,82691991
326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-30,82691991
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-06,82691991
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-13,82691991
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-20,82691991
330,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-27,82691991
331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-03,82691991
332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10,82691991
333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-17,82691991
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-24,82691991
335,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-01,82691991
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-08,82691991
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-15,82691991
338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-22,82691991
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-29,82691991
340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-05,82691991
341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-12,82691991
342,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-19,82691991
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-26,82691991
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-03,82691991
345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-10,82691991
346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-17,82691991
347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-24,82691991
348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-31,82691991
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-07,82691991
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-14,82691991
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-21,82691991
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-28,82691991
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-04,82691991
354,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-11,82691991
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-18,82691991
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-25,82691991
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-04,82691991
358,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-11,82691991
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-18,82691991
360,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-25,82691991
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-01,82691991
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-08,82691991
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-15,82691991
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-22,82691991
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-29,82691991
366,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-06,82691991
367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-13,82691991
368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-20,82691991
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-27,82691991
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-03,82691991
371,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-10,82691991
372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-17,82691991
373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-24,82691991
374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-01,82691991
375,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-08,82691991
376,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-15,82691991
377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-22,82691991
378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-29,82691991
379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-05,82691991
380,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-12,82691991
381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-19,82691991
382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-26,82691991
383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-02,82691991
384,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-09,82691991
385,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-16,82691991
386,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-23,82691991
387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-30,82691991
388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-07,82691991
389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-14,82691991
390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-21,82691991
391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-28,82691991
392,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-04,82691991
393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-11,82691991
394,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-18,82691991
395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-25,82691991
396,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,2018-12-02,82691991
397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-09,82691991
398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-16,82691991
399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-23,82691991
400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-30,82691991
401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-06,82691991
402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-13,82691991
403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-20,82691991
404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-27,82691991
405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-03,82691991
406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-10,82691991
407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-17,82691991
408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-24,82691991
409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-03,82691991
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-10,82691991
411,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2019-03-17,82691991
412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-24,82691991
413,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-31,82691991
414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-07,82691991
415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-04-14,82691991
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-21,82691991
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-28,82691991
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-05,82691991
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-12,82691991
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-19,82691991
421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-26,82691991
422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-02,82691991
423,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-09,82691991
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-16,82691991
425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-23,82691991
426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-30,82691991
427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-07,82691991
428,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-14,82691991
429,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-21,82691991
430,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-28,82691991
431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-04,82691991
432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-11,82691991
433,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-18,82691991
434,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2019-08-25,82691991
435,6.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2019-09-01,82691991
436,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-08,82691991
437,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-15,82691991
438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-22,82691991
439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-29,82691991
440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-06,82691991
441,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-13,82691991
442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-20,82691991
443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-27,82691991
444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-03,82691991
445,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-10,82691991
446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-17,82691991
447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-24,82691991
448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-01,82691991
449,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-12-08,82691991
450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-15,82691991
451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-22,82691991
452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-29,82691991
453,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-05,82691991
454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-12,82691991
455,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-03,172554606
456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-10,172554606
457,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-17,172554606
458,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-24,172554606
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-31,172554606
460,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-07,172554606
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-14,172554606
462,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-21,172554606
463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-28,172554606
464,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-05,172554606
465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-12,172554606
466,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-19,172554606
467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-26,172554606
468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-02,172554606
469,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2019-06-09,172554606
470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-16,172554606
471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-23,172554606
472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-30,172554606
473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-07-07,172554606
474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-14,172554606
475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-21,172554606
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-28,172554606
477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-04,172554606
478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-11,172554606
479,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-18,172554606
480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-25,172554606
481,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-01,172554606
482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-08,172554606
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-15,172554606
484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-22,172554606
485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-29,172554606
486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-06,172554606
487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-13,172554606
488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-20,172554606
489,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-27,172554606
490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-03,172554606
491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-10,172554606
492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-17,172554606
493,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-24,172554606
494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-01,172554606
495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-08,172554606
496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-15,172554606
497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-22,172554606
498,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-29,172554606
499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-12,183648903
500,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-05-19,183648903
501,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2019-05-26,183648903
502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-02,183648903
503,3.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,2019-06-09,183648903
504,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2019-06-16,183648903
505,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2019-06-23,183648903
506,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2019-06-30,183648903
507,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-07-07,183648903
508,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-07-14,183648903
509,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-07-21,183648903
510,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-28,183648903
511,1.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2019-08-04,183648903
512,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-11,183648903
513,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2019-08-18,183648903
514,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2019-08-25,183648903
515,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2019-09-01,183648903
516,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2019-09-08,183648903
517,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2019-09-15,183648903
518,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-09-22,183648903
519,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2019-09-29,183648903
520,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2019-10-06,183648903
521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-13,183648903
522,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2019-10-20,183648903
523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-27,183648903
524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-11-03,183648903
525,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-10,183648903
526,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-11-17,183648903
527,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-11-24,183648903
528,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-12-01,183648903
529,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-12-08,183648903
530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-15,183648903
531,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-12-22,183648903
532,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2019-12-29,183648903
533,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-01-05,183648903
534,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-01-12,183648903
535,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-01-19,183648903
536,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-25,93444591
537,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-02,93444591
538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-09,93444591
539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-16,93444591
540,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-23,93444591
541,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2017-07-30,93444591
542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-06,93444591
543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-13,93444591
544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-20,93444591
545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-27,93444591
546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-03,93444591
547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10,93444591
548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-17,93444591
549,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017-09-24,93444591
550,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2017-10-01,93444591
551,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-08,93444591
552,3.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2017-10-15,93444591
553,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2017-10-22,93444591
554,6.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2017-10-29,93444591
555,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-05,93444591
556,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-12,93444591
557,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-19,93444591
558,5.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2017-11-26,93444591
559,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-03,93444591
560,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017-12-10,93444591
